EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
226778,75.271,40.759,48.571999999999996,14.69,,,,2.9539999999999997,26.296,89.73299999999999,1.236,1.379,,21.923000000000002,1.814,0.14300000000000002,27.090999999999998,1.7380000000000002,-2.81,16.279,-0.156,116.76100000000001,1,40.719,-2.271,2.7,,,,40.719,0.07389912981499999,b
227149,91.96600000000001,42.31100000000001,66.325,19.885,,,,2.705,19.885,68.859,0.6609999999999999,-1.409,,41.457,1.3869999999999998,-1.158,27.401999999999997,1.652,2.434,37.602,0.995,178.25599999999997,0,,,,,,,0.0,1.68161144262,b
227214,116.86,46.703,93.927,131.634,,,,1.375,26.269000000000002,307.423,1.6030000000000002,0.993,,57.55,-0.078,-1.551,92.243,-0.49200000000000005,-0.239,15.754000000000001,-1.558,368.69699999999995,1,157.63,-1.767,2.307,,,,157.63,0.0015027048310099999,s
227548,,115.23200000000001,91.391,28.096999999999998,,,,2.12,4.343,113.432,2.171,-1.285,,25.791,-0.376,0.847,55.993,-2.312,-0.018000000000000002,65.821,-2.5180000000000002,112.677,1,31.649,-3.353,2.428,,,,31.649,2.6665116876700004,b
227884,149.053,34.335,114.163,34.726,1.265,90.90899999999999,-0.11699999999999999,2.557,33.644,218.13400000000001,1.227,-1.379,0.9540000000000001,49.23,1.3259999999999998,-0.14300000000000002,60.419,0.395,-2.524,11.274000000000001,2.323,175.77599999999998,3,37.891,1.165,1.8530000000000002,36.728,-0.1,-1.285,108.485,0.00150187015894,s
227940,,81.645,55.803999999999995,37.566,,,,1.521,3.595,101.01799999999999,1.156,-0.07200000000000001,,31.048000000000002,2.438,-2.5780000000000003,35.883,0.9179999999999999,-2.6460000000000004,50.251999999999995,-0.063,134.61700000000002,1,34.086999999999996,-0.894,1.391,,,,34.086999999999996,2.32972609776,b
228319,,105.98299999999999,51.485,19.004,,,,1.516,19.004,76.638,1.9269999999999998,-1.119,,26.186999999999998,-0.537,-1.213,50.451,0.033,0.192,55.87,-3.072,164.97799999999998,0,,,,,,,0.0,4.87542561083,b
228592,121.36200000000001,20.756,76.352,36.531,,,,2.846,31.459,128.654,0.617,1.4,,47.044,0.8809999999999999,2.068,29.026999999999997,0.258,-1.439,28.581999999999997,-2.176,172.99099999999999,1,52.583,-1.0859999999999999,0.9309999999999999,,,,52.583,0.0015027048310099999,s
228699,84.65299999999999,24.125999999999998,54.151,58.82,0.557,105.465,0.518,2.2030000000000003,75.796,315.668,1.054,1.3969999999999998,0.0,29.153000000000002,1.916,-0.076,30.730999999999998,1.5430000000000001,2.095,31.266,1.296,432.629,3,98.685,0.494,-1.3230000000000002,64.086,1.05,-2.5789999999999997,255.783,0.300975113091,b
229099,118.45100000000001,94.9,68.11,1.742,,,,2.7030000000000003,1.742,78.337,2.679,-1.264,,21.291999999999998,-1.339,2.925,57.045,-1.425,0.223,39.865,-2.72,37.474000000000004,0,,,,,,,0.0,4.945531493430001,b
229303,66.645,48.074,50.347,8.031,,,,1.975,8.031,56.846000000000004,0.85,-1.3659999999999999,,30.728,-0.084,-2.91,26.119,0.735,-1.112,32.985,0.807,254.269,0,,,,,,,0.0,0.00150187015894,s
229481,94.492,53.382,75.422,127.91799999999999,1.178,193.81400000000002,1.297,1.126,57.928000000000004,342.606,1.026,-0.003,0.0,63.041000000000004,-0.9440000000000001,2.742,64.67699999999999,-2.046,2.513,19.401,-2.063,473.296,3,118.944,0.693,0.046,58.25899999999999,1.871,-2.667,214.887,0.358539992008,b
229864,,94.712,42.751000000000005,31.244,,,,1.2309999999999999,31.244,72.775,0.831,-1.219,,39.756,0.49700000000000005,-2.42,33.019,-0.002,2.737,84.48899999999999,0.513,257.461,0,,,,,,,0.0,1.88700442178,b
230045,116.20700000000001,54.049,63.696000000000005,177.68099999999998,2.5660000000000003,472.129,-1.442,1.295,43.659,398.401,1.348,1.3230000000000002,0.887,43.407,0.16699999999999998,2.256,58.508,0.897,-2.957,91.79,2.571,519.748,2,227.981,1.736,0.077,68.505,-0.831,-2.082,296.486,0.0015027048310099999,s
230218,66.058,56.57,56.233000000000004,7.26,,,,2.487,7.26,49.72,1.3430000000000002,-1.4040000000000001,,21.218000000000004,0.7759999999999999,0.871,28.502,-0.621,-1.187,33.549,2.787,136.874,0,,,,,,,0.0,2.35001030167,b
230598,111.762,71.539,79.661,3.2939999999999996,,,,2.8960000000000004,3.2939999999999996,74.486,1.91,-1.3730000000000002,,25.596999999999998,0.591,2.169,48.888999999999996,-0.484,-1.425,28.064,1.1909999999999998,131.32399999999998,0,,,,,,,0.0,2.36455627425,b
230793,84.568,9.08,62.258,21.787,,,,2.622,21.787,62.233999999999995,1.103,1.401,,29.59,-1.805,-1.757,32.645,-1.228,0.8009999999999999,3.764,-0.043,62.716,0,,,,,,,0.0,0.0015027048310099999,s
230988,120.67,61.891000000000005,71.207,51.365,,,,3.3289999999999997,51.365,59.463,1.848,-1.4140000000000001,,20.877,-0.124,-2.565,38.585,1.2770000000000001,0.6990000000000001,50.415,-0.856,189.483,0,,,,,,,0.0,5.49992487681,b
231390,103.177,8.777999999999999,65.5,115.596,1.9280000000000002,203.41299999999998,2.095,1.463,5.012,272.85900000000004,0.49200000000000005,1.21,0.207,69.277,-0.222,-1.381,34.085,-0.528,0.05,42.402,-0.182,321.022,2,131.02200000000002,-2.7030000000000003,2.204,38.475,-0.775,-1.9369999999999998,169.497,1.4548484726800002,b
231479,129.889,62.199,101.65,8.61,,,,3.1689999999999996,8.61,83.663,1.284,-1.406,,36.635,-0.64,-1.7830000000000001,47.028999999999996,0.696,1.6269999999999998,23.732,-0.767,217.239,0,,,,,,,0.0,0.018636116672000002,s
231759,121.96600000000001,60.83,75.862,30.842,,,,3.0439999999999996,0.486,101.92,0.9640000000000001,1.2790000000000001,,35.946,-0.8740000000000001,-2.2159999999999997,34.652,-0.08199999999999999,0.7240000000000001,27.357,-2.106,121.863,1,31.323,-0.317,1.252,,,,31.323,1.68161144262,b
232139,163.546,65.985,157.672,24.326999999999998,,,,2.872,24.326999999999998,104.54899999999999,0.63,-1.374,,64.15100000000001,-0.252,1.5819999999999999,40.397,1.9340000000000002,-2.838,40.924,-0.945,176.18400000000003,0,,,,,,,0.0,2.25044932476,b
232224,69.355,16.625,51.016999999999996,16.967,,,,2.9389999999999996,16.967,50.773999999999994,1.3840000000000001,-1.4040000000000001,,21.294,-0.096,0.285,29.48,0.34700000000000003,-3.093,12.23,-2.187,72.249,0,,,,,,,0.0,0.018636116672000002,s
232522,100.759,3.773,63.621,126.94,,,,1.3019999999999998,61.972,173.313,0.652,0.9159999999999999,,64.848,1.7309999999999999,-1.297,42.25,1.9069999999999998,-0.006999999999999999,52.803000000000004,0.073,265.27,1,66.215,2.181,2.524,,,,66.215,0.07389912981499999,b
232910,,108.63799999999999,84.175,33.655,,,,1.761,33.655,96.27,1.7,-1.294,,35.654,-0.7659999999999999,-1.213,60.61600000000001,-2.125,-2.332,49.717,1.099,97.085,0,,,,,,,0.0,2.42647649156,b
232931,118.041,61.456,82.22,177.67,5.199,2040.805,-5.885,1.189,3.898,463.074,0.8029999999999999,1.146,0.868,81.786,-0.161,-1.329,65.673,-0.046,-0.145,57.778,-1.19,565.641,2,203.04,-1.666,2.786,112.575,3.533,0.675,315.615,0.0015027048310099999,s
233280,81.538,5.107,35.289,337.475,1.286,205.86700000000002,-0.313,0.491,51.011,509.22,0.302,0.6709999999999999,0.096,129.63299999999998,0.19899999999999998,1.732,39.14,0.667,1.584,170.34099999999998,1.5219999999999998,587.247,3,187.878,-0.96,-1.435,107.624,0.326,-1.8559999999999999,340.44699999999995,1.4548484726800002,b
233640,,51.256,54.092,0.46299999999999997,,,,2.384,0.46299999999999997,49.798,1.286,-1.405,,21.779,-1.092,1.854,28.019000000000002,0.218,-2.436,27.848000000000003,-0.113,60.471000000000004,0,,,,,,,0.0,5.0745776251,b
233708,137.517,2.9339999999999997,86.083,138.922,3.63,480.314,-2.7510000000000003,2.642,6.031000000000001,278.115,3.2260000000000004,1.069,0.664,24.713,-0.38,-0.825,79.735,-0.425,2.8169999999999997,80.143,2.853,320.51,2,124.397,-1.078,0.18899999999999997,49.27,2.552,-1.3,173.667,0.0015027048310099999,s
234022,227.516,65.351,186.535,53.217,,,,2.9010000000000002,1.7930000000000001,204.765,0.486,-1.4140000000000001,,103.135,-1.22,-2.9760000000000004,50.141000000000005,0.39899999999999997,-0.568,32.28,1.327,217.997,1,51.488,-0.5770000000000001,0.25,,,,51.488,2.0703110492,b
234402,84.492,22.741999999999997,54.257,6.447,,,,3.1460000000000004,6.447,53.593999999999994,1.035,1.4140000000000001,,26.333000000000002,0.121,-1.4169999999999998,27.26,0.435,1.713,6.529,-0.32799999999999996,121.84700000000001,0,,,,,,,0.0,1.68161144262,b
234445,137.518,37.931999999999995,100.24799999999999,71.919,,,,2.721,22.56,164.13400000000001,2.281,1.4040000000000001,,31.479,0.5,-0.402,71.809,-0.336,2.188,26.525,1.288,125.09200000000001,1,60.846000000000004,1.535,-1.797,,,,60.846000000000004,0.0015027048310099999,s
234803,77.249,8.676,44.321999999999996,105.46600000000001,,,,1.584,38.751,137.664,1.82,1.163,,22.548000000000002,2.1519999999999997,3.1289999999999996,41.038999999999994,1.655,-1.65,58.614,-1.827,206.91,1,74.077,1.992,0.917,,,,74.077,0.07389912981499999,b
235165,151.458,8.452,93.13600000000001,95.095,5.085,1057.382,-5.854,2.52,42.925,298.839,1.729,0.795,0.884,29.781,1.413,1.419,51.485,-0.11199999999999999,-2.858,55.089,-2.699,377.349,3,118.662,-1.7619999999999998,-0.113,58.208,3.323,1.575,217.57299999999998,0.018636116672000002,s
235168,67.359,23.495,41.216,135.162,,,,1.194,20.14,216.489,2.781,1.349,,21.868000000000002,-0.527,2.095,60.81,-0.746,0.9209999999999999,63.184,1.3019999999999998,297.313,1,133.811,-1.07,-1.742,,,,133.811,1.4548484726800002,b
235543,,95.78299999999999,104.42,2.247,,,,3.1919999999999997,2.247,77.35600000000001,2.628,-1.31,,21.319000000000003,-2.417,-1.6840000000000002,56.036,-0.414,0.8009999999999999,42.346000000000004,-2.708,99.78,0,,,,,,,0.0,6.419097775599999,b
235890,153.44899999999998,100.417,94.175,98.491,3.133,277.621,1.912,1.95,9.746,234.795,1.615,0.932,0.8959999999999999,43.571999999999996,-1.04,3.051,70.382,-1.571,-1.355,52.696000000000005,2.99,337.186,2,73.354,-3.656,0.965,47.486999999999995,-0.523,0.013999999999999999,120.84100000000001,0.0015027048310099999,s
235934,111.17399999999999,5.6579999999999995,75.648,15.453,,,,3.0639999999999996,21.329,102.42399999999999,1.111,-1.2590000000000001,,33.205999999999996,1.34,-1.228,36.883,0.521,1.724,11.293,2.002,152.912,1,32.336,-1.311,-1.031,,,,32.336,1.4548484726800002,b
236325,404.10400000000004,34.221,304.397,57.349,1.167,281.839,0.053,4.498,45.558,379.278,1.71,0.405,0.001,28.188000000000002,2.0709999999999997,2.827,48.203,-2.1519999999999997,1.278,8.318999999999999,-2.957,391.346,3,147.593,-1.2109999999999999,-2.151,94.988,-0.044000000000000004,0.93,302.887,1.42164862863,b
236593,139.39,8.831,82.074,194.291,6.348,2264.5789999999997,-9.832,1.382,0.7759999999999999,351.94,0.9059999999999999,1.3840000000000001,0.9990000000000001,58.18899999999999,-0.9329999999999999,-1.358,52.71,0.408,-1.694,84.995,-1.5619999999999998,312.18,2,195.078,3.668,1.844,45.963,-2.68,0.12300000000000001,241.041,0.0015027048310099999,s
236698,110.90700000000001,62.269,62.775,5.367000000000001,,,,3.051,5.367000000000001,67.168,2.262,-1.3430000000000002,,20.589000000000002,-0.62,-1.123,46.57899999999999,-0.963,1.909,20.874000000000002,-1.3419999999999999,142.015,0,,,,,,,0.0,4.88797615861,b
237101,94.656,23.247,73.819,32.427,,,,3.2880000000000003,1.271,103.97399999999999,2.484,-1.4140000000000001,,20.816999999999997,-1.074,-1.548,51.716,-2.062,1.599,6.191,0.185,136.39700000000002,1,31.441,0.568,-1.704,,,,31.441,1.68161144262,b
237321,138.886,121.33,120.36200000000001,84.25399999999999,1.3769999999999998,136.195,-0.076,1.722,4.904,293.578,2.036,-1.329,0.769,54.996,1.3259999999999998,2.483,111.999,0.9840000000000001,0.795,34.62,-1.891,361.034,2,79.26899999999999,1.319,-1.2919999999999998,47.313,-0.057,3.139,126.58200000000001,0.018636116672000002,s
237475,332.276,113.96700000000001,232.479,4.895,,,,3.61,4.895,155.519,1.632,-1.364,,59.083999999999996,-0.055999999999999994,-1.7080000000000002,96.434,1.9409999999999998,1.3,33.929,-2.016,117.969,0,,,,,,,0.0,2.68893970358,b
237836,109.815,23.988000000000003,76.62899999999999,57.208,2.623,207.702,3.248,2.325,1.521,188.467,0.657,1.3719999999999999,0.16699999999999998,43.678000000000004,-0.847,-2.026,28.689,0.474,2.343,13.761,-2.6439999999999997,224.428,2,83.32700000000001,0.917,0.19,32.773,3.54,2.798,116.101,0.309795155685,b
238084,95.81,72.479,75.029,88.99600000000001,3.8760000000000003,307.135,-3.3539999999999996,2.131,33.066,194.265,3.18,-1.173,0.7070000000000001,24.037,-1.795,2.613,76.43,-1.774,-1.5390000000000001,54.412,-0.34600000000000003,343.1,2,63.375,1.304,2.151,30.423000000000002,-2.572,0.345,93.79799999999999,0.018636116672000002,s
238216,,90.53200000000001,68.958,1.466,,,,2.32,1.466,78.001,2.016,-1.3330000000000002,,25.86,1.7690000000000001,1.25,52.14,1.284,-2.764,41.683,-0.105,112.695,0,,,,,,,0.0,4.86292366124,b
238618,50.493,29.68,32.815,76.068,3.6860000000000004,256.02,-3.2969999999999997,1.245,18.905,138.175,1.165,0.19399999999999998,0.9990000000000001,24.886,0.47700000000000004,1.212,28.982,-0.254,2.219,47.726000000000006,3.04,162.17600000000002,2,51.994,-2.16,-0.866,32.313,1.527,0.149,84.307,0.975033845291,b
238767,133.825,29.428,89.16,32.177,,,,3.045,32.177,91.70100000000001,0.612,-1.411,,56.875,-0.9009999999999999,-0.664,34.826,-0.7490000000000001,2.5780000000000003,50.782,1.8630000000000002,290.449,0,,,,,,,0.0,0.018636116672000002,s
239003,118.009,97.919,81.253,24.331999999999997,,,,2.945,24.331999999999997,88.87200000000001,2.755,1.327,,23.668000000000003,0.49200000000000005,0.621,65.203,-0.083,-2.7739999999999996,38.774,0.8270000000000001,95.83200000000001,0,,,,,,,-0.0,5.13511277108,b
239393,84.15799999999999,77.764,66.46600000000001,5.113,,,,2.569,5.113,73.9,2.302,-1.329,,22.378,-1.335,-0.355,51.521,-1.7619999999999998,2.178,30.595,-1.371,132.57299999999998,0,,,,,,,0.0,4.9342951914499995,b
239464,123.87200000000001,40.643,95.09899999999999,66.847,1.247,73.976,-0.17300000000000001,1.933,2.335,199.08599999999998,0.866,-0.32,0.002,61.376999999999995,-1.439,-2.888,53.163999999999994,-1.093,-0.986,8.186,2.612,227.203,2,53.026,-0.159,0.536,31.519000000000002,1.087,1.8090000000000002,84.545,0.0015027048310099999,s
239768,,70.668,42.833,24.561999999999998,,,,2.013,24.561999999999998,50.879,1.395,-1.412,,21.245,-2.459,3.089,29.634,-2.149,1.1,52.299,-1.129,90.598,0,,,,,,,0.0,2.02985716238,b
240148,81.517,58.016999999999996,51.443999999999996,102.198,1.156,128.842,4.6930000000000005,1.4480000000000002,31.406999999999996,255.699,0.833,0.843,0.39299999999999996,41.773,-1.2329999999999999,-2.57,34.795,-1.6840000000000002,-1.194,50.718999999999994,-2.718,320.948,3,72.919,-2.82,0.44299999999999995,68.46,-1.6640000000000001,1.882,179.13099999999997,0.0713571365583,b
240202,142.575,18.34,61.357,106.75200000000001,3.498,366.26,-1.973,2.307,46.917,194.727,0.779,1.288,0.9329999999999999,37.605,0.255,2.035,29.293000000000003,0.583,-0.248,89.365,0.11199999999999999,238.449,2,67.777,-0.7070000000000001,-2.591,60.052,2.79,2.274,127.829,0.0015027048310099999,s
240535,236.567,49.882,174.082,28.199,2.957,174.983,-2.1430000000000002,4.083,12.982999999999999,162.415,2.127,-1.4140000000000001,0.7440000000000001,27.581999999999997,2.219,0.836,58.67100000000001,-0.596,-2.49,15.993,-0.588,288.245,2,39.203,-1.271,-0.62,36.958,1.685,1.97,76.161,1.44911694104,b
240891,100.036,75.203,88.852,3.1260000000000003,,,,2.458,3.1260000000000003,94.94,1.264,-1.399,,41.934,0.395,3.071,53.006,0.38799999999999996,0.613,31.855999999999998,-1.6980000000000002,130.343,0,,,,,,,0.0,4.37248043132,b
240957,135.211,11.481,75.456,97.588,4.013999999999999,650.034,-3.108,2.932,77.538,315.45,1.808,1.3219999999999998,0.4,27.572,-0.519,-2.286,49.842,-0.963,0.613,73.64699999999999,0.423,403.81199999999995,3,112.443,2.966,-1.565,67.459,-1.048,3.137,238.03599999999997,0.0015027048310099999,s
241279,107.48899999999999,34.504,67.798,80.72,2.98,183.916,1.745,2.333,42.717,157.392,1.755,1.392,0.226,27.166,-0.313,-1.665,47.677,0.175,0.617,44.638000000000005,-0.15,277.611,2,52.088,0.501,2.667,30.46,3.4810000000000003,-1.345,82.54799999999999,0.309795155685,b
241649,103.103,61.129,78.51899999999999,22.195,,,,2.645,29.037,121.77600000000001,1.838,-1.4140000000000001,,29.789,-1.8630000000000002,-0.258,54.744,-1.7069999999999999,2.3819999999999997,25.49,-1.984,216.71400000000003,1,37.243,-1.33,0.585,,,,37.243,2.1127191053,b
241712,98.735,38.436,72.618,36.21,,,,2.782,1.5019999999999998,118.766,2.738,1.258,,22.178,-1.4980000000000002,0.033,60.721000000000004,-1.278,-2.74,6.535,-0.131,93.67,1,35.868,-2.56,0.6779999999999999,,,,35.868,0.018636116672000002,s
242040,90.15100000000001,82.255,76.185,3.2689999999999997,,,,2.34,3.2689999999999997,83.76899999999999,1.65,-1.385,,31.614,-1.39,-2.1590000000000003,52.155,-0.963,0.142,36.981,2.5669999999999997,192.64,0,,,,,,,0.0,4.67779565185,b
242406,116.169,88.854,85.204,29.561999999999998,,,,2.925,25.691999999999997,124.31299999999999,2.326,-1.411,,27.517,1.8130000000000002,1.252,63.993,1.389,-2.137,39.279,0.040999999999999995,299.092,1,32.803000000000004,2.495,1.204,,,,32.803000000000004,0.0015027048310099999,s
242420,108.251,36.758,80.638,39.716,,,,2.5180000000000002,0.451,111.764,0.648,-0.794,,43.99,0.986,3.125,28.508000000000003,-0.369,1.003,11.913,-2.286,112.27,1,39.266,-0.516,-0.40700000000000003,,,,39.266,1.68161144262,b
242766,22.714000000000002,2.8989999999999996,15.485999999999999,87.42,0.934,91.93299999999999,8.055,0.496,61.742,158.298,2.064,0.825,0.0,21.861,0.833,1.4380000000000002,45.117,0.78,0.945,22.746,0.8540000000000001,211.725,2,51.496,2.4090000000000003,2.611,39.824,3.344,-1.511,91.32,0.998187726288,b
243142,56.743,79.2,53.676,18.52,,,,1.964,18.52,56.86600000000001,1.83,-1.033,,20.097,2.366,2.7460000000000004,36.77,0.977,-2.148,42.66,0.961,140.192,0,,,,,,,0.0,2.46951829076,b
243212,105.735,32.486999999999995,77.95100000000001,57.238,,,,2.477,25.738000000000003,109.611,2.396,1.4040000000000001,,22.558000000000003,-1.225,2.653,54.058,0.08199999999999999,-1.526,14.065,-2.786,125.89399999999999,1,32.995,3.1,1.205,,,,32.995,0.0015027048310099999,s
243562,93.375,68.22800000000001,53.684,58.2,4.599,507.718,-4.824,2.274,24.096999999999998,158.898,0.885,0.304,0.275,30.691,1.44,-2.8539999999999996,27.158,1.931,-0.634,46.52,3.077,276.875,2,51.591,-2.9810000000000003,-1.0190000000000001,49.458999999999996,1.618,1.364,101.05,0.0640607773058,b
243886,134.2,44.683,104.62700000000001,56.21,,,,2.6260000000000003,4.886,136.381,2.372,-0.231,,23.418000000000003,-1.1159999999999999,0.904,55.552,1.004,-0.6459999999999999,9.934,1.867,173.188,1,57.412,-0.65,2.9589999999999996,,,,57.412,0.018636116672000002,s
243933,200.34,59.93899999999999,150.254,36.381,,,,3.99,36.381,69.014,0.861,0.624,,37.083,-2.009,-2.971,31.930999999999997,0.8320000000000001,0.51,28.585,-2.885,158.94899999999998,0,,,,,,,0.0,2.68154233652,b
244315,,86.641,116.86,1.228,,,,2.431,1.228,105.44200000000001,0.804,-1.4069999999999998,,58.43899999999999,1.081,1.169,47.003,-0.262,-0.858,57.766000000000005,-2.821,90.906,0,,,,,,,-0.0,2.11990716843,b
244593,93.226,108.765,70.46,55.751999999999995,4.963,820.8860000000001,-6.091,1.929,82.43700000000001,238.82299999999998,3.068,-0.057999999999999996,0.975,24.346999999999998,0.43200000000000005,-0.912,74.699,0.654,-2.8280000000000003,43.168,-0.27,118.485,2,82.175,2.7430000000000003,0.155,57.602,-2.22,1.317,139.77700000000002,0.0015027048310099999,s
244712,94.344,57.893,75.529,68.192,,,,2.1180000000000003,19.588,151.55700000000002,2.867,-1.075,,23.397,-0.446,-2.282,67.07300000000001,-1.416,-0.39899999999999997,32.635,0.9359999999999999,137.342,1,61.086999999999996,0.8270000000000001,-3.117,,,,61.086999999999996,1.4548484726800002,b
245113,36.637,71.268,30.836,44.155,,,,0.976,7.985,109.13600000000001,2.478,-1.143,,20.828000000000003,2.026,-2.088,51.61600000000001,1.889,-3.055,29.616999999999997,0.935,116.52600000000001,1,36.692,0.935,0.042,,,,36.692,2.2093008231,b
245274,126.34100000000001,20.943,83.66,0.9840000000000001,,,,2.795,0.9840000000000001,88.125,0.578,-1.359,,55.842,1.9709999999999999,2.294,32.283,1.999,-0.501,27.369,-1.2209999999999999,115.186,0,,,,,,,-0.0,0.018636116672000002,s
245506,114.819,13.769,70.969,37.654,1.156,85.993,-0.172,2.306,4.399,161.374,0.619,0.006,0.32899999999999996,49.126000000000005,-1.213,0.835,30.421,-1.011,-1.462,35.771,-1.883,199.44,2,51.175,0.17600000000000002,1.675,30.653000000000002,-0.98,-2.43,81.828,1.4548484726800002,b
245909,89.01,24.899,62.13,75.825,,,,1.903,7.7170000000000005,125.449,1.008,0.10400000000000001,,28.136,-0.21,-0.775,28.36,1.686,-0.602,26.059,-1.554,221.535,1,68.953,2.006,2.237,,,,68.953,5.381350522490001,b
245946,84.56,54.254,59.123000000000005,71.063,,,,1.9280000000000002,0.259,145.47299999999998,1.725,1.3,,27.311,0.036000000000000004,1.786,47.1,0.209,-0.134,33.28,1.376,115.045,1,71.063,0.35700000000000004,-2.302,,,,71.063,0.0026533113373299996,s
246280,92.28200000000001,24.619,67.12,24.48,,,,2.661,24.48,68.943,1.04,1.41,,33.789,-0.012,-0.14800000000000002,35.154,-0.155,2.509,8.255,0.894,151.525,0,,,,,,,-0.0,1.68161144262,b
246658,87.485,48.493,72.676,8.815,,,,2.6719999999999997,8.815,63.422,1.416,-1.3940000000000001,,26.255,0.879,0.782,37.168,-0.45399999999999996,3.0980000000000003,18.539,-0.83,168.919,0,,,,,,,0.0,1.3733909471099999,b
246688,127.755,1.386,93.98200000000001,85.14399999999999,0.061,95.235,8.661,2.364,1.6119999999999999,213.765,2.478,0.9620000000000001,0.0,25.211,0.405,-3.065,62.486000000000004,2.042,-1.36,22.56,-1.3230000000000002,277.906,2,79.792,2.9730000000000003,0.92,46.276,2.9130000000000003,2.699,126.068,0.00150187015894,s
247042,86.281,33.702,66.51,3.22,,,,2.721,3.22,67.973,1.034,-1.4140000000000001,,33.426,1.1640000000000001,1.838,34.547,1.217,-1.724,15.234000000000002,-0.07400000000000001,170.072,0,,,,,,,-0.0,0.07389912981499999,b
247416,95.098,6.687,50.667,81.454,,,,1.828,0.14400000000000002,145.711,0.682,1.165,,38.273,0.496,0.439,26.105999999999998,0.147,2.234,50.096000000000004,2.048,122.456,1,81.332,-3.392,-1.515,,,,81.332,0.0015027048310099999,s
247419,118.949,109.066,106.56200000000001,35.105,,,,2.312,35.105,114.06200000000001,2.502,-1.318,,32.571999999999996,-1.8719999999999999,-2.374,81.48899999999999,-0.745,-0.355,38.464,2.33,220.033,0,,,,,,,0.0,2.3694138760900003,b
247784,129.82299999999998,25.320999999999998,99.91799999999999,55.20399999999999,,,,2.665,7.572,127.154,2.082,-0.601,,25.805999999999997,-0.41200000000000003,-2.314,53.716,-2.26,2.05,14.866,1.121,241.275,1,47.633,-0.569,-0.868,,,,47.633,1.29782215149,b
248160,,101.48100000000001,62.292,0.893,,,,1.879,0.893,64.906,2.122,-1.3230000000000002,,20.789,0.502,-1.892,44.117,2.184,-1.055,59.29600000000001,1.834,59.952,0,,,,,,,0.0,5.90650841202,b
248175,114.37700000000001,7.603,82.62899999999999,3.451,,,,3.536,3.451,61.208999999999996,0.8170000000000001,-1.4140000000000001,,33.695,-1.069,-0.569,27.515,0.573,2.563,7.334,3.1039999999999996,107.382,0,,,,,,,-0.0,0.018636116672000002,s
248550,99.53299999999999,30.14,67.691,55.145,,,,2.246,19.669,110.07700000000001,0.812,1.359,,37.457,1.482,0.505,30.421999999999997,0.42700000000000005,2.487,17.896,1.082,127.884,1,42.198,-0.93,-1.577,,,,42.198,1.4548484726800002,b
248865,117.962,14.254000000000001,88.139,208.358,0.574,77.53399999999999,0.29,1.111,11.934000000000001,392.565,0.303,1.406,0.674,145.628,0.26899999999999996,-0.13699999999999998,44.13,-0.43,-1.0,31.971,-0.618,478.106,2,136.708,-0.898,2.61,66.09899999999999,-0.32299999999999995,3.14,202.80700000000002,0.0026533113373299996,s
248949,,65.895,80.67699999999999,112.619,,,,1.5490000000000002,4.194,223.543,0.9059999999999999,-0.131,,57.333,-2.255,2.299,51.97,-1.4680000000000002,0.9640000000000001,87.406,-0.057,201.09400000000002,1,114.24,-2.3040000000000003,-2.379,,,,114.24,1.8909742981400002,b
249347,86.32799999999999,50.875,52.766000000000005,135.724,,,,1.16,35.195,238.188,1.197,1.209,,43.995,-1.317,-2.693,52.677,-1.281,-1.534,57.9,-2.492,279.947,1,141.517,-1.055,1.156,,,,141.517,0.0834140312717,b
249557,120.95,19.676,60.003,120.49799999999999,0.7190000000000001,96.119,3.591,1.787,28.778000000000002,198.83900000000003,0.654,1.354,0.903,42.755,-0.715,1.954,27.941,-1.814,0.545,68.551,0.9990000000000001,326.283,2,84.414,-2.2880000000000003,-1.327,43.729,-1.569,-2.819,128.144,0.00150187015894,s
249724,,69.422,32.403,0.619,,,,1.3030000000000002,0.619,53.092,1.273,-1.401,,23.358,-1.9880000000000002,-1.124,29.733,-2.372,0.121,43.42100000000001,2.74,134.175,0,,,,,,,-0.0,4.44983025374,b
250120,73.125,52.273999999999994,65.682,1.944,,,,2.5669999999999997,1.944,53.82,1.244,-1.41,,23.983,-0.6809999999999999,-2.335,29.838,-2.286,-0.332,27.896,1.935,59.75899999999999,0,,,,,,,0.0,2.3966578257099997,b
250261,102.445,22.383000000000003,68.064,102.205,,,,1.686,23.131999999999998,212.315,0.39399999999999996,1.412,,72.535,-0.8170000000000001,1.054,28.609,-0.892,2.738,30.1,1.955,293.561,1,111.171,1.579,-1.754,,,,111.171,0.018636116672000002,s
